Spindle speed (rpm),Cutting speed (mm/min),Feed rate (mm/min),Depth of cut (mm),Surface roughness (Ra)
1652.0021272260087,259.4895341872059,200.0,0.6820074452910297,1.1205040900890193
1396.9055338320695,219.41893672667234,163.08021240648694,0.15,0.3040857898270154
1820.7218777897936,285.99138293818356,179.8796870350344,0.20975937407006884,0.34337775910116897
1328.946189568203,208.74086745737333,200.0,0.15,0.2851317755800237
1733.8831308025415,272.31166802992306,420.1649392407624,0.15,0.5992809101125378
2000.0,314.15,85.80379654017183,0.15,0.36851550498324914
1873.05721433981,294.1826769299162,373.05721433981006,0.5096712260372048,1.014888390339148
1840.3124372145637,289.06840680516746,176.61459379757272,0.6024480945587363,1.019874881444213
1929.5106622429053,303.07763552416947,247.48252365153232,0.15,0.597033589875823
1231.0504963792284,193.34929628141816,307.7626240948071,0.15,0.47754558510907186
1486.667725337339,233.51833295736253,146.24980149924895,0.15,0.30594835530074976
1700.0,267.03,200.0,0.7685813390287408,1.32846015143605
1700.0,267.03,200.0,0.6387844181275918,1.3144743448452172
1509.3571689943537,237.08001124901295,200.0,0.18275009148023794,0.30978146997940925
1721.032441892377,270.32999013291396,221.0324418923771,0.8009243022511201,1.3442243022511202
1700.0,267.03,200.0,0.9669330993631872,1.4400732397452747
954.8181216488761,149.97547567246298,200.0,0.4241776394559497,0.7509999515576271
1100.0954631733437,172.7949972645323,200.0,0.15,0.31998090736533125
1575.373156011448,247.45022195605537,165.16524442816257,0.15,0.4932364622580423
1700.0,267.03,200.0,0.7906388997753013,1.3403592028424218
1388.6232983800794,218.11894770954285,200.0,0.3197609685420715,0.677246596760159
1216.7159946622496,191.1129868186585,200.0,0.1809594278088928,0.3028486866293286
1505.0618807902897,236.40522147215452,200.0,0.16138923177815181,0.28300783208294145
1491.4042717267037,234.25989761254093,200.0,0.15,0.2578435153568702
1109.4644818033487,174.2655486583771,200.0,0.15,0.32602853656829356
1261.480086226151,198.14478611632506,200.0,0.411480086226151,0.7334528211742927
987.7295309669456,155.14813754755232,200.0,0.24386476548347283,0.5533822661269072
1409.3870421822176,221.37885594050942,200.0,0.41317738425999695,0.9014450864213268
1824.0525172670618,286.51216941231,232.40525172670618,0.15,0.4834367620869432
1700.0,267.03,200.0,0.5947591130391017,1.2949897120653813
1627.5803749105924,255.65287689845405,200.0,0.21379018745529615,0.23325279139136162
1700.0,267.03,200.0,0.3118543755619894,0.4108649303055674
1762.5609377331443,276.8562379532858,168.71953113342784,0.2291463540889519,0.24014462195007247
721.4657198364587,113.32005611867424,200.0,0.22729636716865548,0.5244505168766083
1226.673702431702,192.67720045627135,200.0,0.24714587247072942,0.6044310648653255
1897.6044062149845,298.0670654028335,298.8022031074922,0.25239559378501564,0.8119120474256623
1565.4305733022911,245.88914306578994,200.0,0.24814585995343658,0.5510375798603098
1350.1949746454322,212.0806277314453,200.0,0.5752367549265963,0.8969600932467996
686.0921272700048,107.762920890936,200.0,0.15,0.4001133576277941
2000.0,314.1169082707443,347.82556330129916,0.15,0.5659130882124431
2000.0,314.12494855584566,425.1543324629351,0.15,0.663361732985174
811.6077228105728,127.48331530414521,200.0,0.1609628493210966,0.37074465511817256
2000.0,314.1196432359558,362.49734830925195,0.15,0.6278094513232924
1532.905880345288,240.77556509660337,219.74352820717294,0.15,0.2853399958935747
1739.9629772409887,273.3068516253179,206.66049620683145,0.23667900758633714,0.27149895667122065
1700.0,267.03,200.0,0.2823751532786373,0.31990047297408086
1848.73761687303,290.34532317550315,467.58663218707784,0.15,0.6634040704205482
646.7481584073489,101.5841356857945,200.0,0.15,0.4025755524777953
1530.783901956581,240.44615099737888,200.0,0.25774365684803346,0.43156030677022816
1700.0,267.03,200.0,0.9334696956023233,1.4266878782409291
1881.218832141215,295.4934379016468,290.6094160706075,0.18959372261959498,0.46965914441321394
2000.0,314.11889196068637,367.75627519548465,0.15,0.630314203071678
1293.1220628697706,203.11851780877717,200.0,0.3965610314348853,0.8735015045681573
1740.606630491985,273.40794809594115,193.2322282513358,0.5390900542620222,1.195316106591662
2000.0,314.15,66.2660815105485,0.15,0.3507587711721519
1803.6442561170338,283.3090578274488,217.27404268617227,0.44453361582444945,1.0604435760281627
1008.7011624518618,158.43952169096107,200.0,0.4658145346218932,0.8017822682853137
2000.0,314.1391734780025,382.4795659926099,0.15,0.6462918263970439
1483.7167008023262,233.05221936202935,175.8141649598837,0.15,0.43026153636971404
877.5189251573123,137.83650049943247,200.0,0.18875946257865617,0.437857059992676
1862.2005677598372,292.50630250947836,281.1002838799186,0.35669914836024424,0.9395362715817219
1833.5938925634898,287.9908817432115,333.5938925634898,0.39960916115476525,1.0298286179391023
695.6670963341112,109.26930083408885,200.0,0.15,0.38789987109976665
975.1979758225398,153.17734870212396,200.0,0.15,0.3436865266984864
770.9346615158992,121.09383532414775,200.0,0.15,0.3653196015452302
1611.793083697333,253.1746536025466,200.0,0.7813946206534812,1.2916954331878057
1911.0162553528721,300.17361984075774,235.16937589214535,0.23898374464712793,0.7697368651864013
1721.5844749313455,270.4202015292167,210.79223746567277,0.5676232876029816,1.252032101877573
1946.8753233808131,305.8058841256797,241.14588723013551,0.20312467661918693,0.7039952404685095
1361.9887637628112,213.93438506804358,230.37289320552713,0.15,0.36748856870268126
786.3149635250296,123.50669322499078,200.0,0.16693772395682088,0.3833004347008902
1710.0055021478315,268.5766637271666,326.0033012886989,0.15,0.44001880557591594
1700.0,267.03,200.0,0.7371471037636721,1.3511832991246024
624.0797006576477,98.02292097331643,200.0,0.15,0.40937608980270573
1524.9754944452384,239.5355257899858,139.06709479151783,0.15,0.30674324150973864
1651.1143368443218,259.34878445982184,284.5839381583104,0.15,0.4879455105877656
967.6397891668341,151.99201988338046,200.0,0.15,0.33287896983289295
1688.0268673647583,265.1492603256562,200.0,0.442816120418855,1.1360876291693038
1856.4131064421224,291.59728525184266,121.79344677893882,0.19786229785262588,0.2703650202743634
1775.0420206135195,278.81660003769673,162.47898969324032,0.3749579793864807,0.9464823422821458
1706.0041852680838,267.96913742191055,138.19874441957492,0.15,0.28132050223217003
1013.8621359128601,159.24746430919205,199.306893204357,0.15,0.34258667456133973
1103.6888740350932,173.36277346926795,200.0,0.1837432082261215,0.31050677756311806
1766.1953178865244,277.42707792937676,188.9674470189126,0.38380468211347546,1.0175898324382986
1700.0,267.03,200.0,0.7322531416070576,1.1630460184126012
1700.0,267.03,200.0,0.5361396857716285,1.1029453160953107
752.8711543854993,118.25351050138885,200.0,0.15,0.3868920389977513
1828.2063706265685,287.16551566616823,328.52579632832106,0.15,0.5936872522936428
1619.9935716522132,254.4609901065627,200.0,0.6599726795219061,0.9745815359810177
1901.5519782939177,298.687097390698,166.40800361768038,0.2976720325591235,0.7803989999582803
2000.0,314.15,258.42553774179714,0.15,0.6088496185770599
1109.6267245832169,174.2946177639088,212.9011135243007,0.15,0.42110556762150353
2000.0,314.11916985705295,404.15071473543526,0.15,0.6600594678702489
1838.2695014619744,288.72448477938383,338.2695014619745,0.20391016617934182,0.4381431834731752
1985.8409894907863,311.9260914160195,152.35983508486893,0.19011719644277214,0.570337183462961
1701.3577542959558,267.24325794141805,199.77370761734073,0.8468319066427701,1.389377447838984
1982.7395409103858,311.38959010915795,494.82186227311576,0.15,0.6872018798036393
2000.0,314.1336773289065,196.90403984087413,0.15,0.43957500401790506
1922.1190148874564,301.91749327165644,237.01983581457606,0.26682147766881537,0.786608916923459
1700.0,267.03,200.0,0.4144456225154021,0.9900988502396282
1926.9964071003728,302.63624580697154,478.0989221301118,0.15,0.6675078306285617
1782.3520020521232,279.9647544556535,241.17600102606175,0.47647199692181474,1.116986400772831
1307.1714599633947,205.32395707375025,179.90535125686347,0.15,0.30222380779424046
1742.740817674423,273.7431577627293,178.62959116278856,0.7502714254263465,1.2399032053664962
601.6221608105017,94.4948414633298,200.0,0.15,0.41611335175684955
1562.0475375000528,245.3564271905083,193.7952462499947,0.15,0.2901056702500284
1794.3886726805595,281.8395827435798,294.38867268055964,0.4584169909791605,1.109114640949015
2000.0,314.15,341.45207878760976,0.15,0.6287396840331898
815.8745754863528,128.15349894451887,201.9843219357941,0.15,0.36026041253089486
1252.4647172020386,196.71204275796015,313.11617930050966,0.15,0.48355405856827205
2000.0,314.15,191.12040672118542,0.15,0.5594963253769483
1676.8163039148449,263.3883050189438,200.0,0.43608978234890683,1.1168816918669122
1700.0,267.03,200.0,0.3835657746881972,0.6321458190378658
1662.0364944228415,261.0666925439399,200.0,0.2424072988845683,0.22607416089234536
1066.1343575492408,167.45838488383475,200.0,0.15,0.32896878916078665
1967.041065877765,308.9732500805343,244.50684431296085,0.18295893412223488,0.6670247125574307
2000.0,314.15,88.680724205188,0.15,0.3978295208308948
1215.375362634564,190.90239267899523,200.0,0.36537536263456394,0.6640783849471232
1189.7911368581613,186.883476298462,200.0,0.17711301955116587,0.3074643765386009
1700.0,267.03,200.0,0.9781952290248694,1.4449433215237812
1700.0,267.03,200.0,0.9744077725213562,1.4430631090085424
1891.023394497257,297.0334078290358,295.5116972486285,0.3134649082541146,0.8754823429622627
812.5013883020822,127.623343032842,200.0,0.15,0.35556238477092716
1854.593144919108,291.31142996196115,277.2965724595539,0.48928266185541525,1.0016640328715936
1732.1827497062127,272.0812663238519,176.78172502937872,0.15,0.3819786848413549
1801.0067871487995,282.8947993681714,149.49660642560028,0.2163310709504002,0.2525241854619134
1686.3118581514748,264.8795929155967,200.0,0.24315592907573738,0.2225049299582801
1725.2793098467555,271.0005369332637,204.21321830779257,0.7910149436909043,1.327009223145192
1442.1736360298748,226.53120769504818,200.0,0.22135262622554164,0.25913231257591013
1870.1992648656221,293.7157216952541,472.185556756919,0.15,0.6676458118487983
1912.7050743764069,300.3964425756084,447.6230446258441,0.15,0.6170566119603538
1700.0,267.03,200.0,0.4775676997661852,1.182954720976473
1485.6918370964145,233.36608411989948,200.0,0.39155231920811306,1.012429054046679
708.2968045549991,111.24723960675864,223.20645811892837,0.15,0.4380040898716916
1703.6009081818047,267.59558264508877,200.60015136363413,0.5945986377272928,1.2916771008891221
1441.749042553402,226.46393960428838,200.0,0.5609733723407833,0.8576183415536769
1981.7694745871906,311.2863490681559,248.17694745871907,0.15,0.5938386322110336
1873.2839241911402,294.2182477055899,373.2839241911401,0.19223869193628662,0.4933842710655554
1845.0117224437174,289.7823392514193,345.0117224437174,0.5116393142979927,1.0549393142979926
1762.3371180500428,276.81825402170347,324.53611979107603,0.15,0.5965131810581745
1626.0242079023465,255.40988257730055,200.0,0.23520484158046928,0.23183612673562456
1066.7682217028384,167.56080093457584,200.0,0.2773004241007741,0.7306077127819095
2000.0,314.1045586751142,477.20662442921554,0.15,0.685395257352052
1797.851076238476,282.3991423745233,151.07446188076196,0.35214892376152396,0.8826169865322671
1618.5143914720597,254.22814804047377,302.31429893400747,0.15,0.5453357767669325
827.641344648053,130.0017642105929,196.54483191899337,0.15,0.3556786218450649
1002.4818688273251,157.45972786195486,200.74456064819753,0.15,0.34087684425669396
995.2533790891007,156.32583613963152,185.88380788967498,0.15,0.4476556226427151
1700.0,267.03,200.0,0.32657009794380787,0.4562734450837501
1819.9949054880706,285.8771998219929,140.0025472559647,0.4200076417678942,0.9066566998101048
1090.2922201659821,171.25661372464248,200.0,0.15,0.3151296828334311
1392.0840414269192,218.66000010678812,200.0,0.15,0.2722118420069057
1965.6230467887563,308.7500681895778,339.68691403662683,0.15,0.6074004034506489
1277.5338422096677,200.66995474797858,200.0,0.5214152106075194,0.9066659269097361
1977.409569920459,310.60179644884005,153.7650716799235,0.15753014335984697,0.5035125804587092
859.2460662611975,134.9610758579776,200.0,0.15,0.36695437831098077
961.32011284346,150.992635053518,240.330028210865,0.15,0.40186373499532746
1700.0,267.03,200.0,0.9196686290353302,1.421167451614132
2000.0,314.15,255.05073923828067,0.15,0.607948547376621
1345.49924433681,211.34502130042614,200.0,0.3973487153725774,0.6356085569872865
921.2879135377002,144.71129901893426,200.0,0.15,0.3394377602344154
1972.6022796999328,309.8467313982028,245.43371328332213,0.21392801403348993,0.6784459552002094
1699.0843025850913,266.8861439361178,200.0,0.24954215129254562,0.22016757262692832
1845.012237155776,289.8045222124293,326.75183557336635,0.15,0.5878420891577891
1700.0,267.03,200.0,0.42088597928812144,0.5010049043413869
1498.055318180184,235.3089781457029,200.0,0.8092744671701738,1.2072191860535644
1563.7400240853187,245.6159089809134,238.2440144511913,0.15,0.31227053703611746
1915.4503842681543,300.87007368905137,235.9083973780257,0.38955724457356333,0.8452271988005131
1793.6692380902796,281.74231499604656,153.1653809548602,0.6314384444560143,1.0571211044939868
1403.8710407659541,220.5100630835161,200.0,0.15,0.2726343104002389
1623.8219274750675,255.06242480633307,200.0,0.6762431917690368,0.9974885030470664
1700.0,267.03,200.0,0.7956030150170887,1.3729990452043777
1764.0628563471023,277.0921393035849,232.0314281735512,0.5039057154793464,1.1576309789112893
1638.7664173174974,257.41156490686063,200.0,0.42958880577249914,1.1021701487266644
1906.1497407427341,299.40925261265875,96.925129628633,0.243850259257266,0.5793807259203448
1931.4735985859222,303.38587286587665,329.4420795757767,0.15,0.5816722091746338
1268.3817100690671,199.2310571090987,258.5477137586334,0.15,0.4646010159800924
1544.5560124702383,242.6111356587627,221.5347507793899,0.15,0.43205109177921885
1768.0072912798096,277.7085853142325,173.19927087201904,0.15,0.40132393729109717
1692.2486128891635,265.81225708488756,200.0,0.967056604778945,1.40691957522231
1707.344902332592,268.1797372584036,164.6327548833704,0.15,0.4719905587752617
1633.3870835114435,256.56511081964777,200.0,0.6168547922900519,1.0147054891372886
1700.0,267.03,200.0,0.9613781175261296,1.4378512470104519
1808.267645901588,284.0352382496094,181.95539234973532,0.4375985311476179,1.020886008865706
1987.2196553192377,312.14246345754583,346.1658965957713,0.15,0.6236712883175136
1650.3589174734511,259.2313859350792,200.0,0.7890253992621679,1.1562725827023959
1807.6741689253522,283.94202279920864,217.94569482089202,0.5987602725075116,1.1109424376880848
1700.0,267.03,200.0,0.8798137030462095,1.4072386016924598
1700.0,267.03,200.0,0.39736529115030084,0.9101116584568588
1784.6090050785308,280.31745947271025,241.02537521160545,0.15,0.5617268760580273
1869.6164577322616,293.66935318058364,330.4424686598393,0.15,0.5950585070528723
927.7982741544209,145.72891391280567,200.0,0.15,0.3538266304994284
1092.2922461941662,171.57261649385475,200.0,0.4260537880722681,0.7127743404457134
2000.0,314.15,201.28353624351422,0.15,0.5676268289948113
1166.271656724073,183.19183941040646,200.0,0.15,0.3065545413766218
1051.901654897662,165.2274524430502,210.4959022874026,0.15,0.4090795114370129
1700.0,267.03,200.0,0.8880069098244001,1.40850276392976
1700.0,267.03,200.0,0.49771286514121427,0.9843711267214611
1631.3125404799305,256.2392001093971,200.0,0.44545321607984356,0.9416575236837972
1754.5076546974092,275.5913356311397,172.74617265129544,0.2318307817675303,0.23755146481256573
1209.515949709984,189.98585534500046,200.0,0.3547579748549919,0.785863718840443
892.7115053910395,140.21965546956153,200.0,0.22983041056119258,0.6135150127176083
1906.003583517239,299.35196225385477,406.00358351723884,0.24399641648276116,0.8384617991882108
1700.0,267.03,200.0,0.5237879533080922,1.0648313987792564
1720.1853838764544,270.20045096086176,210.09269193822718,0.24327153870784854,0.24780873052046196
638.223641583334,100.2439785017022,200.0,0.15,0.40928017263679156
600.3898197166799,94.30123418049513,200.0,0.15,0.4165242450350585
1015.7932710571913,159.55089726492682,200.0,0.1657932710571914,0.3637643605779139
1888.9050785777608,296.7006910086136,294.4525392888804,0.2610949214222391,0.8270865746008591
1764.0482859415633,277.0791760642313,264.04828594156334,0.22865057135281222,0.3210468457871398
1263.9059221801915,198.5283422560645,200.0,0.2394682910522679,0.4397366894392064
2000.0,314.15,294.08264401020676,0.15,0.5742699111934415
1314.773884028604,206.51648041112185,200.0,0.352354639732674,0.7716898980963713
1705.7297598061177,267.9289993135798,205.72975980611776,0.4442702401938823,1.1477513409394189
1919.6657618936665,301.5321690014319,163.38903968438888,0.17677807936877776,0.4444984086553273
1976.6640861674055,310.4845113347452,248.54150538546284,0.15,0.5976565110236581
1113.1703574821345,174.8490631604433,200.0,0.15,0.31736592850357315
1622.9092935112874,254.91659182475303,187.70907064887126,0.15,0.3229710184960951
780.1707775444752,122.54482915223704,200.0,0.15,0.3625487667366574
1047.1784547474495,164.48106126289932,200.0,0.1803290066233603,0.40470188079650204
1612.607506058317,253.30238705164044,200.0,0.7276505084816438,1.202207572747116
1700.0,267.03,200.0,0.48417983197693165,0.9426120529573893
1675.878611361439,263.2405298448821,200.0,0.8974840982861162,1.308969671081171
1022.0801768104409,160.54112159188733,200.0,0.47615286389897704,0.8143913811812582
2000.0,314.15,60.56941279872905,0.15,0.3319256485581571
1990.4626522588717,312.65200058146013,54.76867387056418,0.17702248526653033,0.3527370105911353
1700.0,267.03,200.0,0.30007168345319085,0.3745069089412746
1862.1311067483434,292.4953924999398,172.97814887527608,0.19595629775055218,0.38569799109680697
1839.0423174819657,288.8689133325007,176.8262804196724,0.31095768251803446,0.8646111332878724
878.5187977140913,137.99023914274346,200.0,0.2639395081557646,0.6402759144551166
1874.6047743479262,294.45458989091424,229.10079572465435,0.2753952256520741,0.8364912470288025
832.1946407375463,130.71355633912782,200.0,0.1711086037034133,0.3751004851190895
1710.8632815812389,268.732404270781,235.54316407906194,0.15,0.5295161508695584
1571.4488236351763,246.8353239724953,223.21555147719852,0.15,0.4423577616581813
2000.0,314.13333500700645,266.6549509546838,0.15,0.5821610866404165
1700.0,267.03,200.0,0.5407329233012165,1.210291207363495
1886.7954568309065,296.36933975290765,293.39772841545323,0.41414393406121813,0.9200848426950368
1510.720738948397,237.2940136740142,225.53603694741983,0.15,0.4761581490036426
1174.8796063416662,184.54358615627575,200.0,0.15,0.30502407873166676
1700.0,267.03,200.0,0.46386028392560685,1.164801823012978
2000.0,314.15,50.78367499021865,0.15,0.31773632873581703
1214.3043899871627,190.73801290276134,200.0,0.3571521949935814,0.790883068348766
1174.5005251244615,184.4812658187168,200.0,0.15,0.31446657331120687
1339.90714895589,210.46591542224644,191.25580319025687,0.15,0.3396286999417558
1700.0,267.03,200.0,0.8770591755964607,1.2511361083508201
1894.8628875810982,297.6364642094045,232.47714793018304,0.44788848518688856,0.9033319769502808
1636.2365354253989,257.01275971533016,200.0,0.6268278739888967,1.0309003490902555
1821.4032955430866,286.09602966390804,167.85967044569134,0.15,0.43015777959326684
1678.8014395833613,263.699706158546,200.0,0.9099061182292851,1.3264584137470419
1879.7089019934945,295.25627820644485,170.04851633441757,0.3304366470097583,0.8367104506607712
1292.7716716645768,203.05857418507168,243.9157507496865,0.15,0.42586993129922035
1345.296579136992,211.31115977414805,200.0,0.495296579136992,0.8595726954357052
783.9585143558872,123.1398826053099,200.0,0.15,0.36141244569323383
1554.5290442478072,244.17764962522432,133.52580420353615,0.15,0.307356477668142
756.907418544854,118.89015545339656,200.0,0.15,0.36952777443654383
1894.9979394580464,297.6576763575438,232.49965657634107,0.2550020605419536,0.7991037776602483
2000.0,314.14025286155146,137.7242460365719,0.15,0.3900349410710592
1742.8356910003654,273.7580591997907,221.4178455001827,0.4071643089996346,1.081880276331696
1910.959935432646,300.16477385862095,235.15998923877436,0.2835600968510309,0.8124012692366773
1954.5819655696341,307.01634072547046,157.569672405061,0.2786844308860372,0.6668963083554007
1314.9939133368212,206.54924390694788,184.25030433315894,0.15,0.3987778642286508
1525.7022916485225,239.64783001798287,200.0,0.2592347395062199,0.4103896620789334
1630.2185677021437,256.06833386361103,200.0,0.555140507808521,1.2042997499915113
1651.6845017612243,259.4383431141443,306.46056272015306,0.15,0.5529842513644423
1137.7610524391982,178.71226133819803,200.0,0.15,0.31244778951216035
1576.9097159231187,247.69251637152195,200.0,0.1884548579615594,0.24252552198606928
1716.4766981998469,269.61557736974095,232.27979363749043,0.15,0.49793969458509135
1700.0,267.03,200.0,0.676649786642739,1.3286057003750702
1910.8794243497218,300.15138557973256,244.42996402185761,0.15,0.5724445393820309
775.8618584187302,121.86412948918783,218.8423419734354,0.15,0.44382090337095637
971.9266929293913,152.66141842158675,200.0,0.15,0.3504796990347749
2000.0,314.15,234.89334616861848,0.15,0.5846953519444968
801.604513487751,125.90774897220808,192.79983880400889,0.15,0.43244035463118047
1046.6733515240005,164.40145005739,200.0,0.15,0.33221488496579676
1865.976406310681,293.0975739032818,163.40235936893188,0.15,0.4542272594077678
1590.5874018163117,249.84128082534255,200.0,0.5349964577193242,0.7986297187679003
1813.2273806501655,284.8142472541193,143.38630967491724,0.3367726193498345,0.8395633341795367
1934.6900603428303,303.8919854778472,239.11501005713836,0.3350448290286476,0.7909264196924188
1919.9365974710342,301.57364073075007,154.00317012644828,0.15,0.511660169088095
1761.9929554675114,276.7670268720971,230.9964777337558,0.22933568151082948,0.3054056283157418
1541.4920464757326,242.1284005013376,200.0,0.24335710457039847,0.47306400646389735
1663.0964932073134,261.23319715300477,200.0,0.9372640384524327,1.368178371231989
717.0198996709888,112.62187590665116,200.0,0.15,0.39385913283060453
1541.3555081120473,242.11012321424036,200.0,0.4572199573008426,0.9827110162240947
2000.0,314.1141609541905,400.87332066661645,0.15,0.6460873787289284
1656.0013546531093,260.11469278891036,101.59979680203361,0.15,0.32464956830111724
1042.0057348123082,163.66850085708774,200.0,0.17700368666505528,0.39760786488545136
1823.0911165617986,286.3635113746398,261.5455582808993,0.6512418364082373,1.116850948064417
1927.2500343173854,302.72279914040325,154.54687285516343,0.15,0.5059935722203993
905.073112491916,142.16465101442463,200.0,0.24923571735347622,0.48463742496653806
2000.0,314.14490763674286,365.2770897713574,0.15,0.639410835908543
1686.3443716305426,264.88497389572564,200.0,0.4418066229783256,1.1332051774774459
1762.336153342811,276.81776296708875,278.7008460028434,0.15,0.4542440579284739
654.29778665752,102.76927732078543,200.0,0.15,0.406048130126222
1285.540520253145,201.92270492136402,200.0,0.15,0.29237184122177545
1923.9356386571342,302.1655017053044,423.9356386571342,0.3274835098000202,0.8707835098000203
1246.3482472423018,195.76638267682077,236.9522370863453,0.15,0.4122539409161671
1208.822580089303,189.87585088042772,200.0,0.1623516121250241,0.31929145362326977
1940.963636973228,304.8371946410995,440.96363697322795,0.23855454454015806,0.8126912048278087
1670.252233472412,262.3566258785159,200.0,0.4053783502086181,1.0227350506258543
2000.0,314.15,297.1233385736899,0.15,0.5774798710876253
1184.902177241752,186.11957866296277,200.0,0.5135187229505437,0.8256246864233663
2000.0,314.15,220.8799264906154,0.15,0.5833039411924923
1738.554908846963,273.08220508168097,176.14450911530372,0.15,0.38541965077736
1700.4285029237528,267.0973035258908,200.21425146187653,0.449571497076247,1.155852548066667
1914.444021196986,300.7120075960065,307.22201059849283,0.2783339682045215,0.8234339035598989
934.1076415675753,146.7199577992269,200.0,0.15,0.3526183866398094
1300.2023412088204,204.22928274537543,218.78793897665378,0.15,0.3417468004061247
1776.398505929734,279.02965866469685,161.80074703513296,0.4854022411053989,1.0495656975623318
1746.8249727508012,274.3483560340352,405.0593647815504,0.15,0.5688328272286126
1281.6707663472775,201.31645352506663,200.0,0.2707160427202619,0.6685890682845528
729.5627863341692,114.59107466343963,200.0,0.15,0.39178872641700657
1974.4177376365908,310.1316661392675,54.79667419313919,0.15,0.31606916805595925
1700.0,267.03,200.0,0.5892396984378863,1.2897131517066192
1133.263759797186,178.0083308028091,200.0,0.316631879898593,0.7059344788807392
2000.0,314.15,180.45804941353106,0.15,0.5428493693621188
2000.0,314.1004889690153,496.57721689298336,0.15,0.6916697773030296
1738.5241125896773,273.0773676055865,128.4427662230968,0.15,0.28522289351076124
2000.0,314.14294207917067,113.52128746358287,0.15,0.36977437552784814
1513.938139346024,237.7996816912604,200.0,0.1709072090190359,0.31932162705710765
770.1023303954133,120.96307610511944,200.0,0.15,0.36556930088137596
1122.687952624891,176.34477394004992,200.0,0.2925512598067885,0.768226440856745
1964.6705243062295,308.60091701769846,332.33526215311474,0.18532947569377045,0.6949263821018337
1824.0933694183095,286.50024966173277,324.09336941830963,0.648402119981456,1.138930130806949
1700.0,267.03,200.0,0.6393613746337046,1.3146896650132986
1793.509945454375,281.7155746822459,324.1887431817969,0.15,0.5856868349226879
2000.0,314.15,237.7407345395147,0.15,0.5967925876316117
1608.87487692896,252.71424316553959,200.0,0.6127182269480799,0.9080528261044319
1219.8010098017785,191.60140972853046,200.0,0.19664455664464203,0.29288353562341896
2000.0,314.15,90.30648908818043,0.15,0.3591502169807558
1559.9090269151284,245.02170812836667,200.0,0.28479531055903895,0.569145393416225
1836.2643259295742,288.4098727383502,336.2643259295742,0.20457855802347524,0.43497968487489164
1720.1686160281718,270.1978172908248,203.36143600469526,0.4298313839718284,1.1196242039483522
1419.4437241006444,222.95912296310868,174.18984482913982,0.15,0.4443545275809246
1608.289766944674,252.62363253319478,200.0,0.8886375741471042,1.3074414250564366
1748.1541193812777,274.5900490724111,224.8154119381278,0.15,0.43030788356689437
1877.0382217779625,294.83680336725865,111.48088911101868,0.1909872594073458,0.277006307412504
1564.02202820118,245.66786063040541,200.0,0.24603304230177037,0.5446991269053111
2000.0,314.15,123.83286333624936,0.15,0.4716490130061236
774.2976841988393,121.61899713883403,200.0,0.22130359808134334,0.5565768856556861
1609.3234007791102,252.78635492783857,200.0,0.24175667279810092,0.2362063812789336
1387.877782398728,217.99933702209356,200.0,0.15,0.27282034747965067
1812.170569403886,284.6482574343703,181.30490509935234,0.431744145894171,1.010824272076782
1847.441770467928,290.16361378641795,347.4417704679282,0.3788373442981076,1.0018235928570265
1786.6634548954144,280.6419399822397,156.66827255229288,0.4700048176568786,1.015917194852832
749.9451493567087,117.79638296393892,200.0,0.15,0.37161645519298736
2000.0,314.115740252946,358.3377234857443,0.15,0.574712934304622
1851.47984122682,290.79718708848804,351.47984122682004,0.29852015877318,0.922664631865381
737.5135431420833,115.84087738138234,200.0,0.25626046515524625,0.5462002637958162
1970.7601647915726,309.55739654992965,245.1266941319288,0.23284619975721083,0.6891245615699182
1206.2291253248748,189.4695682746417,200.0,0.533660840584604,0.8516127574931003
1296.3506191455504,203.6224486874924,200.0,0.4463506191455502,0.7859230102085829
1254.1716438988906,196.9985595350524,200.0,0.15,0.29216316884929383
2000.0,314.1457170221333,179.98084506673078,0.15,0.5408794482074972
1325.7795437456184,208.24345073156172,216.28897718728092,0.15,0.4268528263625818
1796.2136494952883,282.12592160581073,296.21364949528817,0.6255014845109942,1.1688014845109942
1659.0346810990013,260.5911677070311,101.1447978351498,0.15,0.3245785884622834
1088.9494030531196,171.04672748456875,200.0,0.15,0.3157136594679836
1900.8097429910167,298.52911345472984,440.48584579461004,0.15,0.6066672295283542
1530.291524480083,240.36879849582104,200.0,0.19543728672012434,0.39291186016037305
1537.20234802022,241.4568145547191,200.0,0.68720234802022,1.1483360473852824
1317.0288875087494,206.8728976498744,200.0,0.3489491087648743,0.5699388319276817
910.6296919990755,143.03746617545477,200.0,0.20531484599953775,0.4725645015910309
1947.175210090485,305.85298633154554,323.5876050452425,0.20282478990951486,0.725444041865497
2000.0,314.15,151.35050139480285,0.15,0.4635582270224641
1700.0,267.03,200.0,0.7845566316625151,1.3545738867862935
1906.2310582822602,299.3876530444866,406.23105828226016,0.2906534125766097,0.8829320564671759
1700.0,267.03,200.0,0.7194879354384652,0.9920259610350122
1834.0066165233995,288.07797256860863,132.99669173830029,0.5373178947787346,0.9123502532975194
1700.0,267.03,200.0,0.28924685633757113,0.40379302822884555
1700.0,267.03,200.0,0.5607555261479655,1.1789027663994367
1710.552389459479,268.68742863776885,205.27619472973947,0.24648253684684035,0.23453767521200886
2000.0,314.14418631598534,190.69578810250823,0.15,0.5459828225048232
1070.2485202594419,168.10928631975185,188.7396449891899,0.15,0.3948852070367542
1428.3564746434145,224.3608386892661,200.0,0.3594521582144715,0.9151390885719242
